words,title,release_date,Expired_Date,Clinical_Trials,url
['data sharing'],Social and Behavioral Intervention Research to Address Modifiable Risk Factors for Cancer in Rural Populations (R01 Clinical Trial Required),9/15/2020,1/19/2022,Required,https://grants.nih.gov/grants/guide/rfa-files/RFA-CA-20-051.html
"['github', 'data sharing']",Development of Innovative Informatics Methods and Algorithms for Cancer Research and Management (R21 Clinical Trial Optional),12/2/2020,11/18/2021,Optional,https://grants.nih.gov/grants/guide/rfa-files/RFA-CA-21-013.html
"['github', 'data sharing']",Early-Stage Development of Informatics Technologies for Cancer Research and Management (U01 Clinical Trial Optional),12/2/2020,11/18/2021,Optional,https://grants.nih.gov/grants/guide/rfa-files/RFA-CA-21-014.html
"['github', 'data sharing']",Advanced Development of Informatics Technologies for Cancer Research and Management (U24 Clinical Trial Optional),12/2/2020,11/18/2021,Optional,https://grants.nih.gov/grants/guide/rfa-files/RFA-CA-21-015.html
"['open source', 'github', 'data sharing']",Sustained Support for Informatics Technologies for Cancer Research and Management (U24 Clinical Trial Optional),12/2/2020,11/18/2021,Optional,https://grants.nih.gov/grants/guide/rfa-files/RFA-CA-21-016.html
"['github', 'data sharing']",Revision Applications to Support the Application of Informatics Technology for Cancer Research (R01 Clinical Trials Optional),12/2/2020,11/18/2021,Optional,https://grants.nih.gov/grants/guide/rfa-files/RFA-CA-21-017.html
"['github', 'data sharing']",Revision Applications to Support the Application of Informatics Technology for Cancer Research (U01 Clinical Trials Optional),12/2/2020,11/18/2021,Optional,https://grants.nih.gov/grants/guide/rfa-files/RFA-CA-21-018.html
"['github', 'data sharing']",Revision Applications to Support the Application of Informatics Technology for Cancer Research (U24 Clinical Trial Optional),12/2/2020,11/19/2021,Optional,https://grants.nih.gov/grants/guide/rfa-files/RFA-CA-21-019.html
['data sharing'],BRAIN Initiative: Tools for Germline Gene Editing in Marmosets (U01 - Clinical Trial Not Allowed),7/17/2020,10/15/2022,Not_Allowed,https://grants.nih.gov/grants/guide/rfa-files/RFA-DA-21-006.html
['data sharing'],"Exploratory studies to investigate mechanisms of HIV infection, replication, latency, and/or pathogenesis in the context of substance use disorders (R61/R33 - Clinical Trial Not Allowed)",2/2/2021,8/11/2022,Not_Allowed,https://grants.nih.gov/grants/guide/rfa-files/RFA-DA-22-004.html
"['reproducible research', 'data sharing']",Otolaryngology Residency Mentored Research Pathway (R25 Clinical Trial Not Allowed),9/22/2020,6/14/2023,Not_Allowed,https://grants.nih.gov/grants/guide/rfa-files/RFA-DC-20-002.html
['data sharing'],NIDDK Research Education Program Utilizing Stimulating Peripheral Activity to Relieve Conditions (SPARC) - Generated Resources (R25 Clinical Trial Not Allowed),10/19/2020,11/10/2022,Not_Allowed,https://grants.nih.gov/grants/guide/rfa-files/RFA-DK-20-020.html
['data sharing'],Toward ElucidAting MechanismS of HIV Pathogenesis within the Mission of the NIDDK (Pathogenesis TEAMS) (R01 Clinical Trial Optional),8/24/2020,11/18/2021,Optional,https://grants.nih.gov/grants/guide/rfa-files/RFA-DK-20-022.html
['data sharing'],Toward ElucidAting MechanismS Contributing to HIV Reservoirs in NIDDK-relevant Tissues (Cure TEAMS) (R01 Clinical Trial Optional),9/1/2020,11/18/2021,Optional,https://grants.nih.gov/grants/guide/rfa-files/RFA-DK-20-023.html
['data sharing'],Pilot and Feasibility Studies to Facilitate the Use of Diabetes Self-Management Education and Support to Improve Diabetes Care (R34 Clinical Trial Required),1/6/2021,6/23/2023,Required,https://grants.nih.gov/grants/guide/rfa-files/RFA-DK-20-032.html
['data sharing'],Biomarkers for Diabetic Foot Ulcers through the Diabetic Foot Consortium (R61/R33 Clinical Trial Not Allowed),1/13/2021,11/4/2021,Not_Allowed,https://grants.nih.gov/grants/guide/rfa-files/RFA-DK-21-001.html
['data sharing'],Mechanism for Time-Sensitive Research Opportunities in Environmental Health Sciences (R21 Clinical Trial Not Allowed),7/31/2019,10/4/2022,Not_Allowed,https://grants.nih.gov/grants/guide/rfa-files/RFA-ES-19-011.html
['data sharing'],Environmental Health Sciences Core Centers (EHSCC) (P30 Clinical Trial Optional),1/28/2020,4/15/2022,Optional,https://grants.nih.gov/grants/guide/rfa-files/RFA-ES-20-006.html
['data sharing'],NIEHS Research Intensive Short Courses and Educational Opportunities (NIEHS RISE) (R25 Clinical Trial Not Allowed),7/20/2020,11/29/2022,Not_Allowed,https://grants.nih.gov/grants/guide/rfa-files/RFA-ES-20-015.html
['data sharing'],Outstanding New Environmental Scientist (ONES) Award (R01 Clinical Trial Optional),11/19/2020,2/25/2023,Optional,https://grants.nih.gov/grants/guide/rfa-files/RFA-ES-21-001.html
['data sharing'],BRAIN Initiative: New Concepts and Early-Stage Research for Recording and Modulation in the Nervous System (R21) (Clinical Trial Not Allowed),1/15/2021,10/28/2023,Not_Allowed,https://grants.nih.gov/grants/guide/rfa-files/RFA-EY-21-001.html
['data sharing'],Flexible Funding Model - Infrastructure Development and Maintenance for State Manufactured Food Regulatory Programs (U18),10/31/2017,12/2/2021,Optional,https://grants.nih.gov/grants/guide/rfa-files/RFA-FD-18-001.html
['data sharing'],Efficient and Innovative Natural History Studies Addressing Unmet Needs in Rare Diseases (R01) Clinical Trials Not Required,2/17/2021,2/14/2024,Not_Allowed,https://grants.nih.gov/grants/guide/rfa-files/RFA-FD-22-001.html
"['open access', 'data sharing']",Contraceptive Development Research Centers Program (P50 Clinical Trial Optional),11/19/2020,11/30/2021,Optional,https://grants.nih.gov/grants/guide/rfa-files/RFA-HD-22-003.html
['data sharing'],Novel Synthetic Nucleic Acid Technology Development (R01 Clinical Trial not allowed),3/19/2020,2/5/2022,Not_Allowed,https://grants.nih.gov/grants/guide/rfa-files/RFA-HG-20-014.html
['data sharing'],Novel Synthetic Nucleic Acid Technology Development (R21 Clinical Trial not allowed),3/19/2020,2/5/2022,Not_Allowed,https://grants.nih.gov/grants/guide/rfa-files/RFA-HG-20-015.html
['data sharing'],Novel Synthetic Nucleic Acid Technology Development (R43/R44)( Clinical Trial not allowed),3/19/2020,2/5/2022,Not_Allowed,https://grants.nih.gov/grants/guide/rfa-files/RFA-HG-20-016.html
['data sharing'],Advancing Genomic Medicine Research (Clinical Trial Optional) (R01),6/4/2020,3/14/2023,Optional,https://grants.nih.gov/grants/guide/rfa-files/RFA-HG-20-036.html
['data sharing'],Advancing Genomic Medicine Research (Clinical Trial Optional) (R21),6/4/2020,3/14/2023,Optional,https://grants.nih.gov/grants/guide/rfa-files/RFA-HG-20-037.html
['data sharing'],Stimulating Access to Research in Residency Transition Scholar (StARRTS) (K38) (Clinical Trial Not Allowed),9/9/2019,1/15/2022,Not_Allowed,https://grants.nih.gov/grants/guide/rfa-files/RFA-HL-20-006.html
['data sharing'],Trans-Agency Blood-Brain Interface Program (R61/R33 - Clinical Trials Not Allowed),9/3/2019,12/22/2021,Not_Allowed,https://grants.nih.gov/grants/guide/rfa-files/RFA-HL-20-021.html
['data sharing'],Limited Competition: Small Grant Program for NHLBI K01/K08/K23 Recipients (R03 - Clinical Trial Optional),10/17/2019,1/11/2022,Optional,https://grants.nih.gov/grants/guide/rfa-files/RFA-HL-20-029.html
['data sharing'],Disease Modifying Therapies for Chronic Lung Disease (R61/R33 Clinical Trial Required),4/30/2020,6/2/2022,Required,https://grants.nih.gov/grants/guide/rfa-files/RFA-HL-21-013.html
['data sharing'],Using Syndemics to Understand HLBS Disease Emergence and Progression in People with HIV (PWH)(R01 Clinical Trial Not Allowed),9/24/2020,12/15/2021,Not_Allowed,https://grants.nih.gov/grants/guide/rfa-files/RFA-HL-21-018.html
['data sharing'],Laboratories to Optimize Digital Health (R01 Clinical Trial Required),11/25/2019,3/2/2022,Required,https://grants.nih.gov/grants/guide/rfa-files/RFA-MH-20-510.html
['data sharing'],NIMH Biobehavioral Research Awards for Innovative New Scientists (NIMH BRAINS) (R01 Clinical Trial Optional),4/6/2020,6/21/2022,Optional,https://grants.nih.gov/grants/guide/rfa-files/RFA-MH-20-525.html
['data sharing'],BRAIN Initiative: Pilot resources for brain cell type-specific access and manipulation across vertebrate species (U01 Clinical Trial Not Allowed),9/17/2020,10/20/2021,Not_Allowed,https://grants.nih.gov/grants/guide/rfa-files/RFA-MH-20-556.html
['data sharing'],BRAIN Initiative: Data Archives for the BRAIN Initiative (R24 Clinical Trial Optional),8/7/2020,7/15/2023,Optional,https://grants.nih.gov/grants/guide/rfa-files/RFA-MH-20-600.html
['data sharing'],BRAIN Initiative Fellows: Ruth L. Kirschstein National Research Service Award (NRSA) Individual Postdoctoral Fellowship (F32),9/25/2020,12/10/2022,Not_Allowed,https://grants.nih.gov/grants/guide/rfa-files/RFA-MH-20-620.html
['data sharing'],"Service-Ready Tools for Identification, Prevention, and Treatment of Individuals at Risk for Suicide (R01 Clinical Trial Optional)",11/13/2020,6/16/2022,Optional,https://grants.nih.gov/grants/guide/rfa-files/RFA-MH-21-110.html
['data sharing'],"Service-Ready Tools for Identification, Prevention, and Treatment of Individuals at Risk for Suicide  (R34 Clinical Trial Optional)",11/13/2020,6/16/2022,Optional,https://grants.nih.gov/grants/guide/rfa-files/RFA-MH-21-111.html
['data sharing'],"Service-Ready Tools for Identification, Prevention, and Treatment of Individuals at Risk for Suicide (R43/R44 Clinical Trial Optional)",11/13/2020,6/16/2022,Optional,https://grants.nih.gov/grants/guide/rfa-files/RFA-MH-21-112.html
['data sharing'],BRAIN Initiative Cell Census Network (BICCN) Scalable Technologies and Tools for Brain Cell Census (R01 Clinical Trial Not Allowed),10/21/2020,3/11/2022,Not_Allowed,https://grants.nih.gov/grants/guide/rfa-files/RFA-MH-21-140.html
['data sharing'],BRAIN Initiative: Research Opportunities Using Invasive Neural Recording and Stimulating Technologies in the Human Brain (U01 Clinical Trial Required),8/28/2018,10/30/2021,Required,https://grants.nih.gov/grants/guide/rfa-files/RFA-NS-19-001.html
['data sharing'],BRAIN Initiative: Team-Research BRAIN Circuit Programs - TeamBCP (U19 Clinical Trial Not Allowed),8/29/2018,10/30/2021,Not_Allowed,https://grants.nih.gov/grants/guide/rfa-files/RFA-NS-19-003.html
['data sharing'],BRAIN Initiative Advanced Postdoctoral Career Transition Award to Promote Diversity (K99/R00  Independent Clinical Trial Not Allowed),11/14/2019,11/12/2022,Not_Allowed,https://grants.nih.gov/grants/guide/rfa-files/RFA-NS-19-043.html
['data sharing'],BRAIN Initiative Advanced Postdoctoral Career Transition Award to Promote Diversity (K99/R00 Independent Clinical Trial Required),11/14/2019,11/12/2022,Required,https://grants.nih.gov/grants/guide/rfa-files/RFA-NS-19-044.html
['data sharing'],BRAIN Initiative: Biology and Biophysics of Neural Stimulation and Recording Technologies (R01 Clinical Trials Optional),1/2/2020,10/4/2022,Optional,https://grants.nih.gov/grants/guide/rfa-files/RFA-NS-20-006.html
"['open access', 'data sharing']",HEAL Initiative: Development of Therapies and Technologies Directed at Enhanced Pain Management (R41/R42 Clinical Trial Required),10/4/2019,9/9/2022,Required,https://grants.nih.gov/grants/guide/rfa-files/RFA-NS-20-008.html
"['open access', 'data sharing']",HEAL Initiative: Development of Therapies and Technologies Directed at Enhanced Pain Management (R41/R42 Clinical Trial Not Allowed),10/4/2019,9/9/2022,Not_Allowed,https://grants.nih.gov/grants/guide/rfa-files/RFA-NS-20-009.html
"['open access', 'data sharing']",HEAL INITIATIVE: Development of Therapies and Technologies Directed at Enhanced Pain Management (R43/R44 - Clinical Trial Required),10/4/2019,9/9/2022,Required,https://grants.nih.gov/grants/guide/rfa-files/RFA-NS-20-010.html
"['open access', 'data sharing']",HEAL INITIATIVE: Development of Therapies and Technologies Directed at Enhanced Pain Management (R43/R44 - Clinical Trial Not Allowed),10/4/2019,9/9/2022,Not_Allowed,https://grants.nih.gov/grants/guide/rfa-files/RFA-NS-20-011.html
['data sharing'],NINDS Morris K. Udall Centers of Excellence for Parkinson's Disease Research (P50 Clinical Trial Optional),7/15/2020,9/27/2022,Optional,https://grants.nih.gov/grants/guide/rfa-files/RFA-NS-21-001.html
['data sharing'],HEAL Initiative: Non-addictive Analgesic Therapeutics Development [Small Molecules and Biologics] to Treat Pain (UG3/UH3 Clinical Trial Optional),9/16/2020,9/8/2022,Optional,https://grants.nih.gov/grants/guide/rfa-files/RFA-NS-21-010.html
['data sharing'],Resource-Related Research Projects for Development of Animal Models and Related Materials (R24 Clinical Trials Not-Allowed),9/11/2019,9/9/2022,Not_Allowed,https://grants.nih.gov/grants/guide/rfa-files/RFA-OD-19-027.html
['data sharing'],The Intersection of Sex and Gender Influences on Health and Disease (R01 Clinical Trial Optional),9/27/2019,11/27/2021,Optional,https://grants.nih.gov/grants/guide/rfa-files/RFA-OD-19-029.html
['data sharing'],Animal and Biological Material Resource Centers (P40) (Clinical Trials Not-Allowed),1/8/2020,1/8/2023,Not_Allowed,https://grants.nih.gov/grants/guide/rfa-files/RFA-OD-20-002.html
['data sharing'],Clinical Trials Development for Co-Occurring Conditions in Individuals with Down syndrome: Phased Awards for INCLUDE  (R61/R33 Clinical Trial Required),12/13/2019,11/4/2021,Required,https://grants.nih.gov/grants/guide/rfa-files/RFA-OD-20-003.html
['data sharing'],INvestigation of Co-occurring conditions across the Lifespan to Understand Down syndromE (INCLUDE) Clinical Trial Readiness (R21 Clinical Trial Not Allowed),12/13/2019,11/4/2021,Not_Allowed,https://grants.nih.gov/grants/guide/rfa-files/RFA-OD-20-004.html
['data sharing'],Transformative Research Award for the INCLUDE (Investigation of Co-occurring Conditions across the Lifespan to Understand Down syndrome) Project (R01 Clinical Trial Not Allowed),12/13/2019,11/4/2021,Not_Allowed,https://grants.nih.gov/grants/guide/rfa-files/RFA-OD-20-005.html
"['open access', 'github', 'data sharing']",Small Research Grants for Analyses of Down Syndrome-related Research Data for the INCLUDE Project (R03 Clinical Trial Not Allowed),12/13/2019,11/4/2021,Not_Allowed,https://grants.nih.gov/grants/guide/rfa-files/RFA-OD-20-006.html
['data sharing'],Mentored Research Scientist Career Development Award in Tobacco Regulatory Research (K01 - Independent Clinical Trial Not Allowed),2/7/2020,7/11/2022,Not_Allowed,https://grants.nih.gov/grants/guide/rfa-files/RFA-OD-20-008.html
['data sharing'],Pathway to Independence Award in Tobacco Regulatory Research (K99/R00  - Independent Clinical Trial Not Allowed),2/7/2020,7/11/2022,Not_Allowed,https://grants.nih.gov/grants/guide/rfa-files/RFA-OD-20-009.html
['data sharing'],Pathway to Independence Award in Tobacco Regulatory Research (K99/R00 - Independent Clinical Trial  Required),2/7/2020,7/11/2022,Required,https://grants.nih.gov/grants/guide/rfa-files/RFA-OD-20-010.html
['data sharing'],Mentored Research Scientist Career Development Award in Tobacco Regulatory Research (K01 -  Independent Clinical Trial Required),2/7/2020,7/11/2022,Required,https://grants.nih.gov/grants/guide/rfa-files/RFA-OD-20-011.html
['data sharing'],Tobacco Regulatory Science (R01 Clinical Trial Optional),2/17/2021,2/15/2023,Optional,https://grants.nih.gov/grants/guide/rfa-files/RFA-OD-21-002.html
"['open data', 'data sharing']",Commercial Fishing Occupational Safety Research Cooperative Agreement (U01),11/21/2019,1/30/2022,Optional,https://grants.nih.gov/grants/guide/rfa-files/RFA-OH-20-002.html
['data sharing'],Commercial Fishing Occupational Safety Training Project Grants (T03),11/21/2019,1/30/2022,Optional,https://grants.nih.gov/grants/guide/rfa-files/RFA-OH-20-003.html
['data sharing'],Ethical Issues in Translational Science Research (R01 Clinical Trial Optional),10/23/2019,2/9/2022,Optional,https://grants.nih.gov/grants/guide/rfa-files/RFA-TR-20-001.html
['data sharing'],Basket Clinical Trials of Drugs Targeting Shared Molecular Etiologies in Multiple Rare Diseases (U44 Clinical Trial Required),1/13/2021,1/13/2022,Required,https://grants.nih.gov/grants/guide/rfa-files/RFA-TR-21-010.html
